LONG_EAST,LAT_NORTH, TOPOGRAPHY,MOLA_RANGE, PLANET_RAD, C,A,  EMPHEMERIS_TIME,          UTC,          ORBIT
341.81800, 24.34180,   -3129.29, 406401.73,  3389293.21,1,0,  35244824.97139,2001-02-12T10:12:40.786, 18645
341.80893, 24.40730,   -3230.10, 406549.42,  3389176.78,1,0,  35244826.27144,2001-02-12T10:12:42.086, 18645
341.80824, 24.41230,   -3240.50, 406563.43,  3389165.17,1,0,  35244826.37144,2001-02-12T10:12:42.186, 18645
341.80754, 24.41730,   -3261.29, 406587.83,  3389143.18,2,0,  35244826.47144,2001-02-12T10:12:42.286, 18645
341.79499, 24.50810,   -3254.65, 406646.05,  3389128.16,1,0,  35244828.27151,2001-02-12T10:12:44.086, 18645
341.79429, 24.51310,   -3245.38, 406640.38,  3389136.23,1,0,  35244828.37152,2001-02-12T10:12:44.186, 18645
341.79359, 24.51810,   -3237.15, 406635.75,  3389143.26,1,0,  35244828.47152,2001-02-12T10:12:44.286, 18645
341.78232, 24.59890,   -3223.24, 406679.52,  3389137.84,1,0,  35244830.07158,2001-02-12T10:12:45.887, 18645
341.78162, 24.60390,   -3215.81, 406675.69,  3389144.07,1,0,  35244830.17158,2001-02-12T10:12:45.987, 18645
341.77033, 24.68460,   -3168.30, 406685.82,  3389172.24,1,0,  35244831.77164,2001-02-12T10:12:47.587, 18645
341.76962, 24.68970,   -3169.85, 406690.98,  3389169.48,1,0,  35244831.87165,2001-02-12T10:12:47.687, 18645
341.76892, 24.69470,   -3168.81, 406693.55,  3389169.31,1,0,  35244831.97165,2001-02-12T10:12:47.787, 18645
341.75982, 24.76030,   -3219.14, 406790.69,  3389103.23,1,0,  35244833.27170,2001-02-12T10:12:49.087, 18645
341.75912, 24.76540,   -3228.71, 406803.87,  3389092.44,1,0,  35244833.37170,2001-02-12T10:12:49.187, 18645
341.75842, 24.77040,   -3228.46, 406807.23,  3389091.48,1,0,  35244833.47171,2001-02-12T10:12:49.287, 18645
341.74591, 24.86140,   -3246.98, 406890.56,  3389051.12,1,0,  35244835.27177,2001-02-12T10:12:51.087, 18645
341.74521, 24.86640,   -3238.98, 406886.17,  3389057.90,1,0,  35244835.37178,2001-02-12T10:12:51.187, 18645
341.74452, 24.87150,   -3241.64, 406892.42,  3389054.02,1,0,  35244835.47178,2001-02-12T10:12:51.287, 18645
341.73334, 24.95220,   -3313.00, 407021.38,  3388963.25,1,0,  35244837.07184,2001-02-12T10:12:52.887, 18645
341.73263, 24.95720,   -3319.80, 407031.81,  3388955.23,2,0,  35244837.17185,2001-02-12T10:12:52.987, 18645
341.71778, 25.06280,   -3769.39, 407557.08,  3388480.19,2,0,  35244839.27196,2001-02-12T10:12:55.087, 18645
341.71707, 25.06780,   -3655.43, 407446.73,  3388592.93,2,0,  35244839.37196,2001-02-12T10:12:55.187, 18645
341.71636, 25.07290,   -3534.95, 407329.83,  3388712.20,2,0,  35244839.47197,2001-02-12T10:12:55.287, 18645
341.07822, 23.82650,   -2071.32, 405705.33,  3390464.44,2,0,  35866443.13739,2001-02-19T14:52:58.952, 18733
341.07752, 23.83150,   -2086.39, 405723.98,  3390448.19,1,0,  35866443.23740,2001-02-19T14:52:59.052, 18733
341.07683, 23.83660,   -2088.81, 405729.97,  3390444.60,1,0,  35866443.33740,2001-02-19T14:52:59.152, 18733
341.06569, 23.91710,   -2181.54, 405880.10,  3390333.00,1,0,  35866444.93746,2001-02-19T14:53:00.752, 18733
341.06500, 23.92220,   -2186.94, 405889.07,  3390326.42,1,0,  35866445.03746,2001-02-19T14:53:00.852, 18733
341.05530, 23.99270,   -2245.14, 405997.48,  3390251.66,1,0,  35866446.43751,2001-02-19T14:53:02.252, 18733
341.05461, 23.99780,   -2255.63, 406011.53,  3390239.99,1,0,  35866446.53752,2001-02-19T14:53:02.352, 18733
341.04351, 24.07840,   -2330.67, 406143.93,  3390146.00,1,0,  35866448.13758,2001-02-19T14:53:03.952, 18733
341.04281, 24.08340,   -2336.16, 406153.00,  3390139.32,1,0,  35866448.23758,2001-02-19T14:53:04.052, 18733
341.04211, 24.08850,   -2345.20, 406165.63,  3390129.10,1,0,  35866448.33759,2001-02-19T14:53:04.152, 18733
341.03440, 24.14390,   -2357.49, 406217.38,  3390103.77,1,0,  35866449.43763,2001-02-19T14:53:05.252, 18733
341.02234, 24.22950,   -2418.43, 406339.27,  3390022.64,1,0,  35866451.13773,2001-02-19T14:53:06.953, 18733
341.02163, 24.23450,   -2423.84, 406348.26,  3390016.05,1,0,  35866451.23773,2001-02-19T14:53:07.053, 18733
341.02092, 24.23950,   -2428.42, 406356.41,  3390010.28,1,0,  35866451.33774,2001-02-19T14:53:07.153, 18733
341.00822, 24.33020,   -2607.67, 406600.18,  3389809.63,1,0,  35866453.13780,2001-02-19T14:53:08.953, 18733
341.00752, 24.33520,   -2635.40, 406631.49,  3389780.71,1,0,  35866453.23781,2001-02-19T14:53:09.053, 18733
341.00681, 24.34020,   -2649.21, 406648.89,  3389765.70,1,0,  35866453.33781,2001-02-19T14:53:09.153, 18733
340.99772, 24.40570,   -2835.75, 406882.05,  3389563.67,1,0,  35866454.63786,2001-02-19T14:53:10.453, 18733
340.99702, 24.41080,   -2841.84, 406891.71,  3389556.39,1,0,  35866454.73786,2001-02-19T14:53:10.553, 18733
340.99632, 24.41580,   -2834.18, 406887.63,  3389562.86,1,0,  35866454.83787,2001-02-19T14:53:10.653, 18733
341.37297, 24.81560,   -3184.10, 409284.95,  3389122.40,2,0,  41415467.60664,2001-04-24T20:16:43.421, 19518
341.37226, 24.81060,   -3186.60, 409283.90,  3389121.09,2,0,  41415467.70664,2001-04-24T20:16:43.521, 19518
341.35957, 24.71960,   -3096.69, 409130.37,  3389232.53,1,0,  41415469.50671,2001-04-24T20:16:45.321, 19518
341.35887, 24.71450,   -3100.32, 409130.47,  3389230.10,1,0,  41415469.60671,2001-04-24T20:16:45.421, 19518
341.35816, 24.70950,   -3095.62, 409122.24,  3389235.99,2,0,  41415469.70672,2001-04-24T20:16:45.521, 19518
341.35041, 24.65390,   -3085.24, 409072.95,  3389259.51,2,0,  41415470.80676,2001-04-24T20:16:46.621, 19518
341.34971, 24.64880,   -3078.20, 409062.38,  3389267.74,2,0,  41415470.90676,2001-04-24T20:16:46.721, 19518
341.33843, 24.56790,   -2878.04, 408805.65,  3389487.00,1,0,  41415472.50682,2001-04-24T20:16:48.321, 19518
341.33772, 24.56280,   -2866.81, 408790.86,  3389499.43,2,0,  41415472.60683,2001-04-24T20:16:48.421, 19518
341.33702, 24.55770,   -2859.40, 408779.93,  3389508.03,2,0,  41415472.70683,2001-04-24T20:16:48.521, 19518
341.32572, 24.47670,   -2758.81, 408622.77,  3389627.70,2,0,  41415474.30689,2001-04-24T20:16:50.121, 19518
341.32502, 24.47160,   -2760.65, 408621.04,  3389627.05,2,0,  41415474.40690,2001-04-24T20:16:50.221, 19518
341.31376, 24.38980,   -2719.96, 408523.66,  3389687.00,2,0,  41415476.00699,2001-04-24T20:16:51.821, 19518
341.31306, 24.38450,   -2687.51, 408487.63,  3389720.70,1,0,  41415476.10699,2001-04-24T20:16:51.921, 19518
341.30189, 24.29910,   -2631.02, 408374.05,  3389797.21,1,0,  41415477.70705,2001-04-24T20:16:53.522, 19518
341.30119, 24.29380,   -2627.68, 408367.16,  3389801.80,2,0,  41415477.80706,2001-04-24T20:16:53.622, 19518
341.29073, 24.21370,   -2633.30, 408319.45,  3389814.92,2,0,  41415479.30712,2001-04-24T20:16:55.122, 19518
341.29003, 24.20840,   -2625.34, 408307.95,  3389824.13,2,0,  41415479.40712,2001-04-24T20:16:55.222, 19518
341.28933, 24.20310,   -2615.10, 408294.17,  3389835.62,2,0,  41415479.50712,2001-04-24T20:16:55.322, 19518
341.27768, 24.11150,   -2593.76, 408212.63,  3389878.34,1,0,  41415481.20719,2001-04-24T20:16:57.022, 19518
341.27700, 24.10610,   -2590.89, 408206.22,  3389882.47,2,0,  41415481.30719,2001-04-24T20:16:57.122, 19518
341.26676, 24.02520,   -2567.91, 408130.46,  3389924.30,1,0,  41415482.80725,2001-04-24T20:16:58.622, 19518
341.26607, 24.01980,   -2565.78, 408124.82,  3389927.68,2,0,  41415482.90725,2001-04-24T20:16:58.722, 19518
341.26539, 24.01440,   -2566.09, 408121.62,  3389928.63,1,0,  41415483.00726,2001-04-24T20:16:58.822, 19518
341.25040, 23.89920,   -2497.21, 407975.29,  3390024.23,1,0,  41415485.20734,2001-04-24T20:17:01.022, 19518
341.24972, 23.89410,   -2497.99, 407972.54,  3390024.65,1,0,  41415485.30734,2001-04-24T20:17:01.122, 19518
341.24904, 23.88890,   -2498.02, 407969.04,  3390025.81,1,0,  41415485.40735,2001-04-24T20:17:01.222, 19518
341.23886, 23.81170,   -2366.44, 407784.60,  3390175.29,2,0,  41415486.90740,2001-04-24T20:17:02.722, 19518
341.23818, 23.80650,   -2369.02, 407783.67,  3390173.90,1,0,  41415487.00741,2001-04-24T20:17:02.822, 19518
341.23750, 23.80140,   -2369.20, 407780.33,  3390174.91,1,0,  41415487.10741,2001-04-24T20:17:02.922, 19518
341.64774, 23.80140,   -3275.08, 406268.99,  3389272.73,1,0,  42790780.12612,2001-05-10T18:18:35.941, 19713
341.64704, 23.80650,   -3284.81, 406282.36,  3389261.81,1,0,  42790780.22612,2001-05-10T18:18:36.041, 19713
341.64634, 23.81150,   -3287.77, 406288.92,  3389257.67,1,0,  42790780.32613,2001-05-10T18:18:36.141, 19713
341.63530, 23.89230,   -3339.37, 406398.39,  3389187.06,1,0,  42790781.92618,2001-05-10T18:18:37.741, 19713
341.63461, 23.89730,   -3314.86, 406377.50,  3389210.39,1,0,  42790782.02619,2001-05-10T18:18:37.841, 19713
341.61802, 24.01850,   -3359.46, 406508.93,  3389137.22,1,0,  42790784.42628,2001-05-10T18:18:40.241, 19713
341.61735, 24.02350,   -3363.05, 406516.14,  3389132.44,1,0,  42790784.52628,2001-05-10T18:18:40.341, 19713
341.60633, 24.10430,   -3111.22, 406322.20,  3389365.17,1,0,  42790786.12634,2001-05-10T18:18:41.941, 19713
341.60564, 24.10940,   -3097.70, 406312.32,  3389377.50,2,0,  42790786.22635,2001-05-10T18:18:42.041, 19713
341.60495, 24.11440,   -3074.00, 406292.22,  3389400.01,1,0,  42790786.32635,2001-05-10T18:18:42.141, 19713
341.59245, 24.20520,   -2975.14, 406258.51,  3389477.36,1,0,  42790788.12645,2001-05-10T18:18:43.941, 19713
341.59175, 24.21020,   -2999.44, 406286.41,  3389451.87,2,0,  42790788.22646,2001-05-10T18:18:44.041, 19713
341.59105, 24.21530,   -2996.21, 406286.82,  3389453.90,2,0,  42790788.32646,2001-05-10T18:18:44.141, 19713
341.57967, 24.29570,   -3155.63, 406504.13,  3389275.38,1,0,  42790789.92652,2001-05-10T18:18:45.741, 19713
341.57896, 24.30070,   -3172.28, 406524.42,  3389257.53,1,0,  42790790.02652,2001-05-10T18:18:45.841, 19713
341.56752, 24.38120,   -3209.95, 406619.96,  3389200.74,2,0,  42790791.62658,2001-05-10T18:18:47.441, 19713
341.56680, 24.38620,   -3239.55, 406653.20,  3389169.94,1,0,  42790791.72659,2001-05-10T18:18:47.541, 19713
341.66568, 24.92240,   -3225.90, 406544.42,  3389057.75,1,0,  37953156.50558,2001-03-15T18:31:32.320, 19028
341.66498, 24.91730,   -3230.61, 406545.45,  3389054.24,2,0,  37953156.60558,2001-03-15T18:31:32.420, 19028
341.66428, 24.91230,   -3230.39, 406541.53,  3389055.66,2,0,  37953156.70558,2001-03-15T18:31:32.520, 19028
341.65308, 24.83150,   -3073.80, 406326.05,  3389231.45,2,0,  37953158.30564,2001-03-15T18:31:34.120, 19028
341.65239, 24.82640,   -3061.42, 406309.99,  3389245.03,1,0,  37953158.40565,2001-03-15T18:31:34.220, 19028
341.64119, 24.74570,   -3054.10, 406243.79,  3389271.52,1,0,  37953160.00571,2001-03-15T18:31:35.820, 19028
341.64049, 24.74060,   -3047.25, 406233.25,  3389279.57,1,0,  37953160.10571,2001-03-15T18:31:35.920, 19028
341.63979, 24.73560,   -3042.04, 406224.37,  3389285.97,1,0,  37953160.20571,2001-03-15T18:31:36.020, 19028
341.62714, 24.64470,   -2895.38, 406011.48,  3389454.16,1,0,  37953162.00578,2001-03-15T18:31:37.820, 19028
341.62644, 24.63960,   -2896.05, 406008.47,  3389454.68,2,0,  37953162.10579,2001-03-15T18:31:37.920, 19028
341.62573, 24.63460,   -2910.17, 406018.90,  3389441.76,2,0,  37953162.20579,2001-03-15T18:31:38.020, 19028
341.61447, 24.55370,   -3074.64, 406124.49,  3389296.40,1,0,  37953163.80588,2001-03-15T18:31:39.620, 19028
341.61376, 24.54870,   -3085.35, 406131.55,  3389286.88,2,0,  37953163.90589,2001-03-15T18:31:39.720, 19028
341.60241, 24.46780,   -3183.55, 406170.90,  3389207.75,2,0,  37953165.50595,2001-03-15T18:31:41.320, 19028
341.60169, 24.46280,   -3178.83, 406162.50,  3389213.66,1,0,  37953165.60595,2001-03-15T18:31:41.420, 19028
341.60098, 24.45770,   -3202.89, 406182.86,  3389190.79,2,0,  37953165.70595,2001-03-15T18:31:41.520, 19028
341.58962, 24.37690,   -3135.44, 406056.57,  3389277.27,1,0,  37953167.30602,2001-03-15T18:31:43.120, 19028
341.58891, 24.37180,   -3137.11, 406054.56,  3389276.79,2,0,  37953167.40602,2001-03-15T18:31:43.220, 19028
341.57762, 24.29090,   -3137.77, 405996.36,  3389295.12,2,0,  37953169.00608,2001-03-15T18:31:44.821, 19028
341.57691, 24.28590,   -3132.36, 405987.27,  3389301.71,1,0,  37953169.10609,2001-03-15T18:31:44.921, 19028
341.57621, 24.28080,   -3118.70, 405969.92,  3389316.56,1,0,  37953169.20609,2001-03-15T18:31:45.021, 19028
341.56499, 24.20000,   -2999.53, 405791.92,  3389454.67,2,0,  37953170.80615,2001-03-15T18:31:46.621, 19028
341.56429, 24.19500,   -3002.98, 405791.69,  3389452.40,1,0,  37953170.90615,2001-03-15T18:31:46.721, 19028
341.55448, 24.12420,   -3036.08, 405773.31,  3389435.84,1,0,  37953172.30621,2001-03-15T18:31:48.121, 19028
341.55379, 24.11920,   -3026.49, 405760.04,  3389446.61,1,0,  37953172.40621,2001-03-15T18:31:48.221, 19028
341.54401, 24.04850,   -3366.37, 406048.42,  3389123.24,2,0,  37953173.80626,2001-03-15T18:31:49.621, 19028
341.54332, 24.04340,   -3372.84, 406051.19,  3389117.95,2,0,  37953173.90626,2001-03-15T18:31:49.721, 19028
341.53220, 23.96260,   -3338.65, 405958.15,  3389170.97,1,0,  37953175.50633,2001-03-15T18:31:51.321, 19028
341.53152, 23.95760,   -3336.08, 405951.91,  3389174.72,1,0,  37953175.60633,2001-03-15T18:31:51.421, 19028
341.53082, 23.95250,   -3327.06, 405939.20,  3389184.92,1,0,  37953175.70633,2001-03-15T18:31:51.521, 19028
341.51964, 23.87170,   -3356.83, 405910.15,  3389173.92,2,0,  37953177.30640,2001-03-15T18:31:53.121, 19028
341.51894, 23.86660,   -3358.11, 405907.76,  3389173.81,2,0,  37953177.40640,2001-03-15T18:31:53.221, 19028
340.81074, 23.86540,   -2266.49, 404684.94,  3390257.98,2,0,  39950173.36222,2001-04-07T21:15:09.177, 19311
340.81003, 23.87050,   -2270.17, 404692.01,  3390253.11,1,0,  39950173.46222,2001-04-07T21:15:09.277, 19311
340.79868, 23.95150,   -2221.77, 404697.79,  3390282.58,1,0,  39950175.06228,2001-04-07T21:15:10.877, 19311
340.79797, 23.95650,   -2227.97, 404707.39,  3390275.19,1,0,  39950175.16228,2001-04-07T21:15:10.977, 19311
340.79726, 23.96160,   -2233.24, 404716.06,  3390268.74,1,0,  39950175.26229,2001-04-07T21:15:11.077, 19311
340.93726, 25.09730,   -2883.47, 407811.20,  3389352.29,2,0,  39995173.08276,2001-04-08T09:45:08.897, 19317
340.93655, 25.09230,   -2878.23, 407802.45,  3389358.73,2,0,  39995173.18276,2001-04-08T09:45:08.997, 19317
340.93585, 25.08720,   -2884.23, 407804.95,  3389353.93,2,0,  39995173.28276,2001-04-08T09:45:09.097, 19317
340.92454, 25.00640,   -2924.40, 407789.06,  3389332.92,1,0,  39995174.88287,2001-04-08T09:45:10.697, 19317
340.92383, 25.00130,   -2922.85, 407784.00,  3389335.67,1,0,  39995174.98288,2001-04-08T09:45:10.797, 19317
340.91249, 24.92050,   -2989.64, 407794.73,  3389288.02,1,0,  39995176.58293,2001-04-08T09:45:12.397, 19317
340.91178, 24.91540,   -2965.63, 407767.19,  3389313.23,2,0,  39995176.68294,2001-04-08T09:45:12.497, 19317
340.91107, 24.91030,   -2934.34, 407732.40,  3389345.71,1,0,  39995176.78294,2001-04-08T09:45:12.597, 19317
340.89969, 24.82950,   -2873.87, 407615.87,  3389425.30,1,0,  39995178.38300,2001-04-08T09:45:14.197, 19317
340.89898, 24.82440,   -2934.76, 407673.26,  3389365.60,2,0,  39995178.48301,2001-04-08T09:45:14.297, 19317
341.79240, 23.92780,   -2855.10, 405268.05,  3389665.40,1,0,  23482725.38645,2000-09-29T06:57:41.204, 16979
341.78159, 23.84850,   -2840.98, 405196.35,  3389697.98,1,0,  23482726.98651,2000-09-29T06:57:42.804, 16979
341.78086, 23.84350,   -2839.18, 405190.91,  3389700.95,1,0,  23482727.08652,2000-09-29T06:57:42.904, 16979
341.78013, 23.83840,   -2842.79, 405190.92,  3389698.51,2,0,  23482727.18652,2000-09-29T06:57:43.004, 16979
341.88838, 23.83730,   -2600.61, 405512.65,  3389941.46,1,0,  35244814.97099,2001-02-12T10:12:30.786, 18645
341.88769, 23.84230,   -2595.33, 405511.00,  3389945.55,1,0,  35244815.07099,2001-02-12T10:12:30.886, 18645
341.88700, 23.84740,   -2579.98, 405499.25,  3389959.71,1,0,  35244815.17100,2001-02-12T10:12:30.986, 18645
341.87590, 23.92810,   -2661.67, 405638.59,  3389858.97,1,0,  35244816.77106,2001-02-12T10:12:32.586, 18645
341.87521, 23.93310,   -2666.92, 405647.44,  3389852.54,1,0,  35244816.87106,2001-02-12T10:12:32.686, 18645
341.86553, 24.00350,   -2768.92, 405799.97,  3389733.91,1,0,  35244818.27112,2001-02-12T10:12:34.086, 18645
341.86483, 24.00850,   -2757.44, 405792.08,  3389744.20,1,0,  35244818.37112,2001-02-12T10:12:34.186, 18645
341.86414, 24.01350,   -2758.55, 405796.79,  3389741.91,1,0,  35244818.47112,2001-02-12T10:12:34.286, 18645
341.84817, 24.12910,   -2952.70, 406073.92,  3389520.37,1,0,  35244820.77121,2001-02-12T10:12:36.586, 18645
341.84745, 24.13420,   -2962.24, 406087.07,  3389509.62,1,0,  35244820.87121,2001-02-12T10:12:36.686, 18645
341.84673, 24.13930,   -2964.52, 406092.95,  3389506.14,1,0,  35244820.97122,2001-02-12T10:12:36.786, 18645
341.83520, 24.22030,   -3157.82, 406343.85,  3389293.59,1,0,  35244822.57128,2001-02-12T10:12:38.386, 18645
341.83448, 24.22530,   -3162.27, 406351.91,  3389287.94,1,0,  35244822.67128,2001-02-12T10:12:38.486, 18645
341.82295, 24.30640,   -3093.98, 406341.21,  3389336.94,1,0,  35244824.27134,2001-02-12T10:12:40.086, 18645
341.82223, 24.31150,   -3067.69, 406318.52,  3389362.03,2,0,  35244824.37135,2001-02-12T10:12:40.186, 18645
341.82150, 24.31650,   -3026.55, 406280.97,  3389401.96,1,0,  35244824.47135,2001-02-12T10:12:40.286, 18645
341.81033, 24.39720,   -3225.37, 406537.48,  3389183.91,1,0,  35244826.07143,2001-02-12T10:12:41.886, 18645
341.80963, 24.40220,   -3228.17, 406543.88,  3389179.91,1,0,  35244826.17143,2001-02-12T10:12:41.986, 18645
341.79848, 24.48290,   -3265.96, 406639.36,  3389122.87,1,0,  35244827.77149,2001-02-12T10:12:43.586, 18645
341.79778, 24.48790,   -3262.35, 406639.35,  3389125.28,1,0,  35244827.87150,2001-02-12T10:12:43.686, 18645
341.79708, 24.49290,   -3260.52, 406641.10,  3389125.91,1,0,  35244827.97150,2001-02-12T10:12:43.786, 18645
341.78585, 24.57360,   -3223.80, 406662.07,  3389143.32,1,0,  35244829.57156,2001-02-12T10:12:45.386, 18645
341.78514, 24.57870,   -3223.62, 406665.49,  3389142.30,1,0,  35244829.67156,2001-02-12T10:12:45.486, 18645
341.77386, 24.65940,   -3230.62, 406730.15,  3389115.96,1,0,  35244831.27162,2001-02-12T10:12:47.087, 18645
341.77315, 24.66440,   -3222.52, 406725.65,  3389122.85,1,0,  35244831.37163,2001-02-12T10:12:47.187, 18645
341.77244, 24.66950,   -3213.05, 406719.77,  3389131.11,1,0,  35244831.47163,2001-02-12T10:12:47.287, 18645
341.76121, 24.75020,   -3211.79, 406776.15,  3389113.00,1,0,  35244833.07169,2001-02-12T10:12:48.887, 18645
341.76051, 24.75530,   -3215.18, 406783.13,  3389108.40,1,0,  35244833.17170,2001-02-12T10:12:48.987, 18645
341.74939, 24.83610,   -3341.98, 406967.54,  3388962.20,1,0,  35244834.77175,2001-02-12T10:12:50.587, 18645
341.74869, 24.84110,   -3323.43, 406952.60,  3388979.53,1,0,  35244834.87176,2001-02-12T10:12:50.687, 18645
341.74800, 24.84620,   -3296.62, 406929.41,  3389005.12,1,0,  35244834.97176,2001-02-12T10:12:50.787, 18645
341.73687, 24.92700,   -3334.13, 407024.53,  3388948.16,1,0,  35244836.57183,2001-02-12T10:12:52.387, 18645
341.73616, 24.93210,   -3339.40, 407033.38,  3388941.69,1,0,  35244836.67183,2001-02-12T10:12:52.487, 18645
341.72486, 25.01250,   -3936.61, 407688.28,  3388325.09,2,0,  35244838.27189,2001-02-12T10:12:54.087, 18645
341.72415, 25.01750,   -4023.51, 407778.77,  3388236.98,2,0,  35244838.37189,2001-02-12T10:12:54.187, 18645
341.72344, 25.02250,   -4072.96, 407831.82,  3388186.32,1,0,  35244838.47190,2001-02-12T10:12:54.287, 18645
341.07613, 23.84160,   -2096.93, 405741.68,  3390435.30,1,0,  35866443.43741,2001-02-19T14:52:59.252, 18733
341.07542, 23.84660,   -2101.22, 405749.55,  3390429.84,1,0,  35866443.53740,2001-02-19T14:52:59.352, 18733
341.06431, 23.92720,   -2198.14, 405903.84,  3390314.04,1,0,  35866445.13747,2001-02-19T14:53:00.952, 18733
341.06361, 23.93230,   -2199.85, 405909.13,  3390311.15,1,0,  35866445.23747,2001-02-19T14:53:01.052, 18733
341.06292, 23.93730,   -2210.57, 405923.45,  3390299.25,1,0,  35866445.33748,2001-02-19T14:53:01.152, 18733
341.05392, 24.00280,   -2267.16, 406026.66,  3390227.27,1,0,  35866446.63752,2001-02-19T14:53:02.452, 18733
341.05323, 24.00790,   -2271.98, 406035.07,  3390221.27,1,0,  35866446.73753,2001-02-19T14:53:02.552, 18733
340.93554, 24.84940,   -2865.83, 407227.24,  3389428.20,1,0,  35866463.43819,2001-02-19T14:53:19.253, 18733
340.93407, 24.85940,   -2890.72, 407259.28,  3389400.93,1,0,  35866463.63823,2001-02-19T14:53:19.453, 18733
340.92286, 24.94000,   -2996.67, 407422.51,  3389275.74,1,0,  35866465.23830,2001-02-19T14:53:21.053, 18733
340.92216, 24.94500,   -2984.88, 407414.30,  3389286.33,1,0,  35866465.33830,2001-02-19T14:53:21.153, 18733
340.91113, 25.02600,   -2929.96, 407416.60,  3389321.92,1,0,  35866466.93836,2001-02-19T14:53:22.753, 18733
340.91044, 25.03100,   -2928.25, 407418.45,  3389322.42,1,0,  35866467.03836,2001-02-19T14:53:22.853, 18733
340.90975, 25.03610,   -2946.42, 407440.22,  3389303.04,1,0,  35866467.13837,2001-02-19T14:53:22.953, 18733
341.57294, 23.87640,   -3363.09, 407803.50,  3389166.50,1,0,  37908156.39041,2001-03-15T06:01:32.205, 19022
341.57215, 23.88160,   -3354.69, 407798.51,  3389173.69,2,0,  37908156.49042,2001-03-15T06:01:32.305, 19022
341.57136, 23.88680,   -3347.97, 407795.22,  3389179.19,1,0,  37908156.59042,2001-03-15T06:01:32.405, 19022
341.55937, 23.96410,   -3315.91, 407814.46,  3389193.01,1,0,  37908158.09048,2001-03-15T06:01:33.905, 19022
341.55856, 23.96930,   -3322.34, 407824.32,  3389185.36,1,0,  37908158.19048,2001-03-15T06:01:34.005, 19022
341.55776, 23.97450,   -3327.39, 407832.79,  3389179.09,1,0,  37908158.29049,2001-03-15T06:01:34.105, 19022
341.54572, 24.05180,   -3351.75, 407908.51,  3389136.46,2,0,  37908159.79054,2001-03-15T06:01:35.605, 19022
341.54491, 24.05700,   -3359.20, 407919.39,  3389127.79,1,0,  37908159.89055,2001-03-15T06:01:35.705, 19022
341.54409, 24.06220,   -3350.70, 407914.30,  3389135.07,1,0,  37908159.99055,2001-03-15T06:01:35.805, 19022
341.52778, 24.16550,   -3135.92, 407768.08,  3389325.38,1,0,  37908161.99062,2001-03-15T06:01:37.805, 19022
341.52696, 24.17070,   -3132.03, 407767.61,  3389328.05,2,0,  37908162.09063,2001-03-15T06:01:37.905, 19022
341.52615, 24.17590,   -3131.71, 407770.74,  3389327.14,1,0,  37908162.19063,2001-03-15T06:01:38.005, 19022
341.51552, 24.24300,   -3111.79, 407795.42,  3389331.13,2,0,  37908163.49069,2001-03-15T06:01:39.305, 19022
341.51471, 24.24820,   -3115.30, 407802.37,  3389326.39,1,0,  37908163.59069,2001-03-15T06:01:39.405, 19022
341.51389, 24.25340,   -3121.50, 407811.98,  3389318.97,2,0,  37908163.69069,2001-03-15T06:01:39.505, 19022
341.50356, 24.32060,   -3270.38, 408005.53,  3389154.12,2,0,  37908164.99074,2001-03-15T06:01:40.805, 19022
341.50277, 24.32580,   -3272.50, 408011.11,  3389150.77,2,0,  37908165.09075,2001-03-15T06:01:40.905, 19022
341.48635, 24.43440,   -3422.41, 408233.24,  3388975.02,2,0,  37908167.19086,2001-03-15T06:01:43.005, 19022
341.48556, 24.43960,   -3434.15, 408248.41,  3388962.05,1,0,  37908167.29086,2001-03-15T06:01:43.105, 19022
341.47712, 24.49630,   -3460.91, 408313.03,  3388921.76,1,0,  37908168.39090,2001-03-15T06:01:44.205, 19022
341.47640, 24.50150,   -3460.71, 408316.26,  3388920.74,1,0,  37908168.49091,2001-03-15T06:01:44.305, 19022
341.46483, 24.58330,   -3470.00, 408380.54,  3388891.92,1,0,  37908170.09097,2001-03-15T06:01:45.905, 19022
341.46411, 24.58850,   -3468.90, 408382.90,  3388891.80,1,0,  37908170.19097,2001-03-15T06:01:46.005, 19022
341.46339, 24.59360,   -3465.65, 408383.08,  3388893.83,2,0,  37908170.29097,2001-03-15T06:01:46.105, 19022
341.45250, 24.67050,   -3428.67, 408397.68,  3388912.45,1,0,  37908171.79103,2001-03-15T06:01:47.605, 19022
341.45181, 24.67550,   -3420.90, 408393.33,  3388919.01,1,0,  37908171.89103,2001-03-15T06:01:47.705, 19022
341.45112, 24.68060,   -3410.88, 408386.74,  3388927.82,1,0,  37908171.99104,2001-03-15T06:01:47.805, 19022
341.43873, 24.77170,   -3318.96, 408356.54,  3388997.95,1,0,  37908173.79110,2001-03-15T06:01:49.606, 19022
341.43805, 24.77670,   -3312.08, 408353.08,  3389003.62,2,0,  37908173.89111,2001-03-15T06:01:49.706, 19022
341.43736, 24.78180,   -3307.61, 408352.02,  3389006.88,2,0,  37908173.99111,2001-03-15T06:01:49.806, 19022
341.42846, 24.84750,   -3204.48, 408293.44,  3389094.27,2,0,  37908175.29117,2001-03-15T06:01:51.106, 19022
341.42777, 24.85260,   -3217.22, 408309.63,  3389080.32,2,0,  37908175.39117,2001-03-15T06:01:51.206, 19022
341.42709, 24.85760,   -3171.63, 408267.45,  3389124.70,2,0,  37908175.49117,2001-03-15T06:01:51.306, 19022
